DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-06-17 04,Thrikkannapuram,4
2024-06-17 04,Korani Junction,49
2024-06-17 04,Pirappancode,6
2024-06-17 04,Thiruvallam,164
2024-06-17 04,Pachalloor School,44
2024-06-17 04,Mangalapuram,66
2024-06-17 04,Karipur,4
2024-06-17 04,Pothencode,218
2024-06-17 04,Kallumoodu,33
2024-06-17 04,Maruthankuzhi,57
2024-06-17 04,Chirayinkeezhu Bus Stand,75
2024-06-17 04,Kowdiar,19
2024-06-17 04,Beema Pally,56
2024-06-17 04,Muttada,5
2024-06-17 04,Kunnapuzha,12
2024-06-17 04,Pattoor,59
2024-06-17 04,Mannanthala,43
2024-06-17 04,Vandithadam,99
2024-06-17 04,Ambalamukku,13
2024-06-17 04,East South Fort Bus Stand,257
2024-06-17 04,Mangalapuram East,24
2024-06-17 04,Medical College Thiruvananthapuram,36
2024-06-17 04,Vavara Ambalam,1
2024-06-17 04,Kumarapuram,31
2024-06-17 04,Kallayam,34
2024-06-17 04,Pettah Pallimukku,15
2024-06-17 04,Dpi Junction,13
2024-06-17 04,Pettah Pallimukku Junction,23
2024-06-17 04,Ooruttambalam,23
2024-06-17 04,Chellamagalam Panjayath,58
2024-06-17 04,Pangappara,61
2024-06-17 04,Civil Station Junction Kudappanakunnu,14
2024-06-17 04,Valiyathura Shangumugam,32
2024-06-17 04,Ulloor,212
2024-06-17 04,Chenkottukonam,29
2024-06-17 04,Kiliyoor,88
2024-06-17 04,Model School Thycaud,3
2024-06-17 04,Valiyarathala,45
2024-06-17 04,Sree Karyam,38
2024-06-17 04,Fathima Thumba,10
2024-06-17 04,Andoorkonam Hospital,7
2024-06-17 04,Kseb Chakkai,43
2024-06-17 04,Kadinamkulam,47
2024-06-17 04,Puliyarakkonam,51
2024-06-17 04,Paippinmoodu,36
2024-06-17 04,Kaithakkadu,11
2024-06-17 04,Peroorkada Junction,94
2024-06-17 04,East Fort Bus Stand,134
2024-06-17 04,Venkavila Junction,9
2024-06-17 04,Konkalam,1
2024-06-17 04,World Market,23
2024-06-17 04,Anayara,31
2024-06-17 04,Kumarichantha,30
2024-06-17 04,Medical College Bus Stand,29
2024-06-17 04,Njadoorkonam,103
2024-06-17 04,Kollamkonam,11
2024-06-17 04,Anchamkallu,13
2024-06-17 04,Easwara Vilasam Cotton Hill,1
2024-06-17 04,Pulinkudy,12
2024-06-17 04,Santhivila,5
2024-06-17 04,Vazhuthacaud Kalabhavan Theatre,4
2024-06-17 04,Ookkodu,9
2024-06-17 04,Chanthavila,3
2024-06-17 04,Military Hospital Pangodu,1
2024-06-17 04,Punnakkamugal Junction,9
2024-06-17 04,Cheeranikkara,10
2024-06-17 04,Konkalam Junction,7
2024-06-17 04,Thampanoor-railway Station,22
2024-06-17 04,Puthanpalam,4
2024-06-17 04,Valiyathura,24
2024-06-17 04,Museum Public Office Complex,7
2024-06-17 04,Palayam Bakery Junction,1
2024-06-17 04,Chiramukku,1
2024-06-17 04,Ayurveda College,1
2024-06-17 04,Water Tank Pallithura,1
2024-06-17 04,Chettikulangara Sreedevi Temple,8
2024-06-17 04,Kanakkod,3
2024-06-17 04,Karikkakom Vayanasala,4
2024-06-17 04,Fort Hospital,4
2024-06-17 04,Mukkolakkal Temple,6
2024-06-17 04,Panagod,10
2024-06-17 04,Kattakkada,32
2024-06-17 04,Vettukadu,29
2024-06-17 04,Nalamkallu,11
2024-06-17 04,Veli Church,2
2024-06-17 04,Mottamoodu,18
2024-06-17 04,Kalliyodu,14
2024-06-17 04,Koithoorkonam,12
2024-06-17 04,Mukkola,9
2024-06-17 04,Chittazha,17
2024-06-17 04,Jts Mancha,24
2024-06-17 04,Vijayamohinim Mill,2
2024-06-17 04,Malayam,34
2024-06-17 04,East Fort North Bus Stand,608
2024-06-17 04,Vellayambalam,50
2024-06-17 04,Agricultural College Poonkulam,34
2024-06-17 04,Peroorkada Depot,143
2024-06-17 04,Thampanoor Main Bus Stand,212
2024-06-17 04,Poovanathin Moodu,6
2024-06-17 04,Palayam Fine Arts College,27
2024-06-17 04,Sasthamangalam,4
2024-06-17 04,Murukkumpuzha,60
2024-06-17 04,Nedumangad Bus Stand,167
2024-06-17 04,Vellanchira,38
2024-06-17 04,Chempazhanthy,26
2024-06-17 04,Law College Junction Kunnukuzhy,3
2024-06-17 04,Kayalkara,30
2024-06-17 04,Mukkolakkal,2
2024-06-17 04,Kalliyoor Grama Panchayath Office,28
2024-06-17 04,Kattadimukku,22
2024-06-17 04,Punchakkari,40
2024-06-17 04,Kamaleswaram,51
2024-06-17 04,Perumkuzhi,58
2024-06-17 04,Melathumele,7
2024-06-17 04,Crpf Gate,19
2024-06-17 04,Statue Bsnl,32
2024-06-17 04,Paruthikuzhi,3
2024-06-17 04,Devaswom Board,1
2024-06-17 04,Kottarakkari,18
2024-06-17 04,Murinjapalam,75
2024-06-17 04,Kovalam Beach,35
2024-06-17 04,Shangumukham Beach,20
2024-06-17 04,Valliya Kattayikkal,4
2024-06-17 04,Veli Lake,29
2024-06-17 04,Karakulam Palam,7
2024-06-17 04,Pullampara Palam,10
2024-06-17 04,Ponnara School,2
2024-06-17 04,Rotary,41
2024-06-17 04,Venjarammoodu Depot,107
2024-06-17 04,Karyavattom,2
2024-06-17 04,Valiyashala Mahadeva Temple,15
2024-06-17 04,Poonthura Junction,57
2024-06-17 04,Poundukadavu,3
2024-06-17 04,Nemom,21
2024-06-17 04,Kuttiyani,15
2024-06-17 04,Kaniyapuram,116
2024-06-17 04,Kesavadasapuram,32
2024-06-17 04,Kovalam Junction,23
2024-06-17 04,Kavinpuram,23
2024-06-17 04,Irinchayam,5
2024-06-17 04,Vellayambalam Elankim Devi,54
2024-06-17 04,Vettuthura,13
2024-06-17 04,Peroorkada Thankamma Stadium,2
2024-06-17 04,Kerala University,20
2024-06-17 04,Kulasekharam,30
2024-06-17 04,Karyavattom University,47
2024-06-17 04,Seemamulamukku,45
2024-06-17 04,East Fort South Bus Stand,203
2024-06-17 04,Sreekaryam Junction,193
2024-06-17 04,Athiyanoor,17
2024-06-17 04,Vembayam,106
2024-06-17 04,Panangodu Junction,52
2024-06-17 04,Museum,2
2024-06-17 04,Pattom Sut Office,115
2024-06-17 04,Channakara,8
2024-06-17 04,Mylamoodu,23
2024-06-17 04,Pmg,29
2024-06-17 04,Karamana Junction,71
2024-06-17 04,Vizhinjam Bus Stand,13
2024-06-17 04,Pappanamcode,50
2024-06-17 04,Aiyroopara,44
2024-06-17 04,6th Stone Vazhayila,9
2024-06-17 04,Kattayikonam,34
2024-06-17 04,Pamamcode,28
2024-06-17 04,Easwara Vilasam Cotton Hill School,17
2024-06-17 04,Thampanoor Ktdc Chaithram,71
2024-06-17 04,Kulathoor,40
2024-06-17 04,Titanium,1
2024-06-17 04,16th Mile,40
2024-06-17 04,Venganoor,78
2024-06-17 04,Ariyottukonam,3
2024-06-17 04,Cheru Vettukadu,3
2024-06-17 04,Chappath,8
2024-06-17 04,Mudavanmugal,11
2024-06-17 04,Nannattukavu,22
2024-06-17 04,Thoongampara,12
2024-06-17 04,Puthuveettumele,2
2024-06-17 04,Vazhamuttom,17
2024-06-17 04,Sasthavattom,4
2024-06-17 04,Vazhayila Paalam,2
2024-06-17 04,Vazhuthacaud Womens College,3
2024-06-17 04,Block Junction Venkavila,7
2024-06-17 04,Rcc Thiruvananthapuram,4
2024-06-17 04,Pongumoodu,24
2024-06-17 04,Koppam,4
2024-06-17 04,Paruthikkuzhy,17
2024-06-17 04,Azhikode,2
2024-06-17 04,Moozhi,12
2024-06-17 04,Vazhavilapaalam,12
2024-06-17 04,Perumathura,22
2024-06-17 04,Edapazhanji Pangode Fish Market,10
2024-06-17 04,Puthukurichy Church,19
2024-06-17 04,Kachani,3
2024-06-17 04,Plavila,5
2024-06-17 04,Arappura,1
2024-06-17 04,Maranalloor,10
2024-06-17 04,Muthalapozhi Palam,2
2024-06-17 04,Puthukurichi Post Office,1
2024-06-17 04,Vikas Bhavan Depot,1
2024-06-17 03,Athiyanoor,13
2024-06-17 03,Thampanoor Main Bus Stand,382
2024-06-17 03,Mukkolakkal Temple,3
2024-06-17 03,Valiyathura,18
2024-06-17 03,Kamaleswaram,65
2024-06-17 03,Perumathura,20
2024-06-17 03,Kulathoor,52
2024-06-17 03,Anchamkallu,15
2024-06-17 03,Karamana Co Opetative Bank,7
2024-06-17 03,Thampanoor Ktdc Chaithram,64
2024-06-17 03,Anthiyoorkonam,3
2024-06-17 03,Chellamagalam Panjayath,46
2024-06-17 03,Killy,1
2024-06-17 03,Vettinadu,12
2024-06-17 03,Cheru Vettukadu,1
2024-06-17 03,Jts Mancha,27
2024-06-17 03,16th Mile,33
2024-06-17 03,Pattoor Junction,108
2024-06-17 03,Thekkada Junction,20
2024-06-17 03,Irinchayam,14
2024-06-17 03,Koithoorkonam,23
2024-06-17 03,Jagathy,26
2024-06-17 03,Poovanathin Moodu,5
2024-06-17 03,Paruthikuzhi,11
2024-06-17 03,Shangumukham Beach,37
2024-06-17 03,Pmg,25
2024-06-17 03,Kochuveli Railway Station,49
2024-06-17 03,Vandithadam,54
2024-06-17 03,Mullassery,21
2024-06-17 03,Vettukadu,36
2024-06-17 03,Kovalam Beach,35
2024-06-17 03,Neyyattinkara Bus Station,60
2024-06-17 03,Kattayikonam,28
2024-06-17 03,Punchakkari,34
2024-06-17 03,Thiruvallam,124
2024-06-17 03,Karikkakom Temple,9
2024-06-17 03,Vellanchira,5
2024-06-17 03,Vellaikadavu,45
2024-06-17 03,Beemapalli Back,7
2024-06-17 03,Veli Lake,35
2024-06-17 03,Rotary,49
2024-06-17 03,Karakulam Post,7
2024-06-17 03,Aiyroopara,39
2024-06-17 03,Shangumukham,48
2024-06-17 03,Sree Karyam,56
2024-06-17 03,Nemom,28
2024-06-17 03,Ambalamukku,29
2024-06-17 03,Chakai,81
2024-06-17 03,Chiramukku,5
2024-06-17 03,Peringammala,26
2024-06-17 03,Kachani Junction,73
2024-06-17 03,Mangattukadavu,6
2024-06-17 03,Palayam Fine Arts College,56
2024-06-17 03,Beema Pally,27
2024-06-17 03,Valiyavila,120
2024-06-17 03,Saraswathy Vidyalaya School,7
2024-06-17 03,Palayam Saphalyam,2
2024-06-17 03,Pattom Sut Office,187
2024-06-17 03,Mettukada,99
2024-06-17 03,Law College Junction Kunnukuzhy,4
2024-06-17 03,Chirayinkeezhu Bus Stand,84
2024-06-17 03,Karakulam Panchayath,9
2024-06-17 03,Pappanamcode,24
2024-06-17 03,Medical College Bus Stand,36
2024-06-17 03,Nalanchira Main Gate,34
2024-06-17 03,Mangalapuram East,34
2024-06-17 03,World Market,51
2024-06-17 03,Murukkumpuzha,94
2024-06-17 03,Kowdiar,40
2024-06-17 03,Kovalam Junction,77
2024-06-17 03,Sk Hospital,1
2024-06-17 03,Kalliyodu,7
2024-06-17 03,Pachalloor,13
2024-06-17 03,Kayalkara,32
2024-06-17 03,Civil Station Junction Kudappanakunnu,14
2024-06-17 03,Pullampara Palam,19
2024-06-17 03,Vayalikada,65
2024-06-17 03,Anayara,6
2024-06-17 03,Vedivechan Kovil,13
2024-06-17 03,Pettah Pallimukku,8
2024-06-17 03,Vembayam,57
2024-06-17 03,Poonthura Junction,48
2024-06-17 03,Thoongampara,20
2024-06-17 03,Avanavanchery,9
2024-06-17 03,Plathara,11
2024-06-17 03,Vazhayila,1
2024-06-17 03,Enikkara,17
2024-06-17 03,Karipur,1
2024-06-17 03,Mananthala,18
2024-06-17 03,Mukkola,2
2024-06-17 03,Malayam,5
2024-06-17 03,St Andrews,2
2024-06-17 03,Lbs Institute Poojappura,2
2024-06-17 03,Aramada Good Shepherd,1
2024-06-17 03,Nannattukavu,8
2024-06-17 03,Vattiyoorkavu,2
2024-06-17 03,Pachalloor School,19
2024-06-17 03,Arappura,7
2024-06-17 03,Mudavanmugal,10
2024-06-17 03,Block Junction Venkavila,6
2024-06-17 03,Palayam Bakery Junction,17
2024-06-17 03,Melathumele,10
2024-06-17 03,Aruvikkara Hs,7
2024-06-17 03,Valliya Kattayikkal,3
2024-06-17 03,Vazhuthacaud Kalabhavan Theatre,4
2024-06-17 03,Manacaud,9
2024-06-17 03,Pettah Pallimukku Junction,18
2024-06-17 03,Ooruttambalam,8
2024-06-17 03,Karamana Prs,1
2024-06-17 03,Ponnara Bridge,2
2024-06-17 03,Kunnapuzha,28
2024-06-17 03,Kumarichantha,20
2024-06-17 03,Azhimala Temple,7
2024-06-17 03,Pullikonam,12
2024-06-17 03,Museum Public Office Complex,1
2024-06-17 03,Konkalam Junction,1
2024-06-17 03,Chittalloor Temple,1
2024-06-17 03,Thampanoor Rms,2
2024-06-17 03,Thachottukavu Junction,2
2024-06-17 03,Kanjirampara,77
2024-06-17 03,Veli Church,7
2024-06-17 03,East South Fort Bus Stand,204
2024-06-17 03,Valiyathura Shangumugam,43
2024-06-17 03,Edapazhanji Pangode Fish Market,19
2024-06-17 03,Karyavattom University,40
2024-06-17 03,Sainik School,1
2024-06-17 03,Agricultural College Poonkulam,37
2024-06-17 03,Peroorkada Junction,82
2024-06-17 03,Nettayam,53
2024-06-17 03,Nannattukavu A,7
2024-06-17 03,Puliyarakkonam,45
2024-06-17 03,Kuttimoodu,15
2024-06-17 03,Sasthamangalam,12
2024-06-17 03,Kumarapuram,46
2024-06-17 03,Vazhamuttom,27
2024-06-17 03,Puthukurichy Church,9
2024-06-17 03,Kuttiyani,8
2024-06-17 03,Chittazha,13
2024-06-17 03,Venganoor,71
2024-06-17 03,Mamam,13
2024-06-17 03,Sreekaryam Junction,144
2024-06-17 03,Lms Corporation Office,24
2024-06-17 03,Thrikkannapuram,13
2024-06-17 03,Mangalapuram,46
2024-06-17 03,Valiyashala Mahadeva Temple,15
2024-06-17 03,Medical College Thiruvananthapuram,19
2024-06-17 03,Karamana Junction,89
2024-06-17 03,Kallumoodu,23
2024-06-17 03,Kavinpuram,22
2024-06-17 03,Fort Hospital,6
2024-06-17 03,Pattoor,17
2024-06-17 03,Titanium,12
2024-06-17 03,Paruthikkuzhy,17
2024-06-17 03,Korani Junction,55
2024-06-17 03,Military Hospital Pangodu,14
2024-06-17 03,Mottamoodu,22
2024-06-17 03,Nedumangad Bus Stand,168
2024-06-17 03,Chenkottukonam,37
2024-06-17 03,Chempazhanthy,35
2024-06-17 03,Thirumala,13
2024-06-17 03,Pangappara,56
2024-06-17 03,Venjarammoodu Depot,59
2024-06-17 03,Kalliyoor Grama Panchayath Office,34
2024-06-17 03,Moongodu,11
2024-06-17 03,Peyad,5
2024-06-17 03,Vattappara,31
2024-06-17 03,Peroorkada Depot,243
2024-06-17 03,Kesavadasapuram,31
2024-06-17 03,Peroorkada Thankamma Stadium,6
2024-06-17 03,Vazhuthacaud,1
2024-06-17 03,Sasthavattom,7
2024-06-17 03,Padinjattumukku,3
2024-06-17 03,Kadinamkulam,14
2024-06-17 03,Muttada St Joseph School,4
2024-06-17 03,Kaniyapuram,131
2024-06-17 03,Kuzhivila,29
2024-06-17 03,Kattakkada,41
2024-06-17 03,Chowalloor,13
2024-06-17 03,Karakulam Keltron Junction,3
2024-06-17 03,Mannanthala,23
2024-06-17 03,Kallayam,17
2024-06-17 03,Balaramapuram,47
2024-06-17 03,Kazhakkoottam,410
2024-06-17 03,Kolichira,20
2024-06-17 03,Panangodu Junction,60
2024-06-17 03,Paippinmoodu,9
2024-06-17 03,Peroorkada,13
2024-06-17 03,Pothencode,293
2024-06-17 03,Vazhavilapaalam,7
2024-06-17 03,Njadoorkonam,104
2024-06-17 03,East Fort Bus Stand,183
2024-06-17 03,Vellayambalam,39
2024-06-17 03,Murinjapalam,61
2024-06-17 03,Statue Bsnl,55
2024-06-17 03,Kattadimukku,12
2024-06-17 03,Pulinkudy,1
2024-06-17 03,Mylamoodu,33
2024-06-17 03,Muttappalam Junction,12
2024-06-17 03,Kanjirampara Junction,20
2024-06-17 03,Aruvippuram,23
2024-06-17 03,Venkavila Junction,7
2024-06-17 03,Azhikode,8
2024-06-17 03,Chempoor Junction,5
2024-06-17 03,Radio Station Monvila,37
2024-06-17 03,Crpf Gate,35
2024-06-17 03,Malayinkeezh,20
2024-06-17 03,Aruvikkara,25
2024-06-17 03,Attingal Bus Station,194
2024-06-17 03,Kseb Chakkai,33
2024-06-17 03,Maithani,22
2024-06-17 03,Irumpa,9
2024-06-17 03,Maruthankuzhi,77
2024-06-17 03,Vellayambalam Elankim Devi,23
2024-06-17 03,Easwara Vilasam Cotton Hill School,31
2024-06-17 03,Kiliyoor,73
2024-06-17 03,Irinchayam Steps,7
2024-06-17 03,Kerala University,23
2024-06-17 03,East Fort South Bus Stand,306
2024-06-17 03,Ulloor,84
2024-06-17 03,Vavarambalam,16
2024-06-17 03,Sn Nagar,55
2024-06-17 03,Konchiravila Temple,1
2024-06-17 03,East Fort North Bus Stand,715
2024-06-17 03,East Mukkola,34
2024-06-17 03,Statue Sbi Or Secretariat,347
2024-06-17 03,Moozhi,13
2024-06-17 03,Valiyarathala,25
2024-06-17 03,Rcc Thiruvananthapuram,12
2024-06-17 03,6th Stone Vazhayila,9
2024-06-17 03,Kachani,6
2024-06-17 03,Pamamcode,5
2024-06-17 03,Vazhuthacaud Womens College,1
2024-06-17 03,Vencode,13
2024-06-17 03,Perumkuzhi,36
2024-06-17 03,Kavadithalakkal,2
2024-06-17 03,Puthanpalam,3
2024-06-17 03,Malamelkunnu,19
2024-06-17 03,J T S Mancha,1
2024-06-17 03,Nalamkallu,8
2024-06-17 03,Vizhinjam Bus Stand,1
2024-06-17 03,Kollamkonam,20
2024-06-17 03,Pravachambalam,1
2024-06-17 03,Channakara,2
2024-06-17 03,Kottarakkari,20
2024-06-17 03,10th Stone Patham Kallu,2
2024-06-17 03,Kudappanakunnu Bank Junction,13
2024-06-17 03,Koppam,4
2024-06-17 03,Museum,3
2024-06-17 03,Mukkolakkal,11
2024-06-17 03,Pongumoodu,10
2024-06-17 03,Kulasekharam,32
2024-06-17 03,Radio Park Junction,6
2024-06-17 03,Puthuveettumele,8
2024-06-17 03,Pirappancode,4
2024-06-17 03,Vikas Bhavan Depot,6
2024-06-17 03,Vettuthura,3
2024-06-17 03,Vavara Ambalam,4
2024-06-17 03,Maranalloor,11
2024-06-17 03,Dpi Junction,1
2024-06-17 03,Poojappura,2
2024-06-17 03,Kodunganoor,17
2024-06-17 03,Perunelli,6
2024-06-17 03,Konchira,17
2024-06-17 03,Karakulam Palam,12
2024-06-17 03,Pachaloor Chudukadu Temple,5
2024-06-17 03,Kunnumpuram Junction,1
2024-06-17 03,Chanthavila,1
2024-06-17 02,Eettimmodu,1
2024-06-17 02,Kamaleswaram,64
2024-06-17 02,Shangumukham,26
2024-06-17 02,Chiramukku,10
2024-06-17 02,Vettinadu,11
2024-06-17 02,Plavila,2
2024-06-17 02,Korani Junction,42
2024-06-17 02,Thekkada Junction,34
2024-06-17 02,Peroorkada Junction,29
2024-06-17 02,Karakulam Palam,20
2024-06-17 02,Vellaikadavu,55
2024-06-17 02,Kumarapuram,20
2024-06-17 02,Saraswathy Vidyalaya School,4
2024-06-17 02,Konchiravila Temple,5
2024-06-17 02,Jala Vijnana Bhavan,2
2024-06-17 02,Kumarichantha,5
2024-06-17 02,Nemom,15
2024-06-17 02,Kachani Junction,37
2024-06-17 02,Mananthala,11
2024-06-17 02,Peroorkada,47
2024-06-17 02,Vellayambalam Elankim Devi,54
2024-06-17 02,Vembayam,74
2024-06-17 02,Konchira,27
2024-06-17 02,Titanium,12
2024-06-17 02,Paruthikkuzhy,14
2024-06-17 02,Ambalamukku,8
2024-06-17 02,Mukkolakkal,8
2024-06-17 02,Vayalikada,60
2024-06-17 02,Seemamulamukku,57
2024-06-17 02,Kuravankonam,3
2024-06-17 02,Paippinmoodu,24
2024-06-17 02,Perekonam,4
2024-06-17 02,Kadinamkulam,43
2024-06-17 02,Shangumukham Beach,24
2024-06-17 02,Civil Station Junction Kudappanakunnu,17
2024-06-17 02,Kanakkod,4
2024-06-17 02,Karamana Junction,41
2024-06-17 02,Jagathy,21
2024-06-17 02,Njadoorkonam,78
2024-06-17 02,Ponnara Bridge,8
2024-06-17 02,Block Junction Venkavila,11
2024-06-17 02,Sainik School,3
2024-06-17 02,Valiyarathala,26
2024-06-17 02,Beemapalli Back,18
2024-06-17 02,Perumathura,7
2024-06-17 02,Easwara Vilasam Cotton Hill School,21
2024-06-17 02,Thampanoor Main Bus Stand,324
2024-06-17 02,Sn Nagar,50
2024-06-17 02,Kavinpuram,23
2024-06-17 02,Chowalloor,27
2024-06-17 02,Kottarakkari,26
2024-06-17 02,Enikkara,13
2024-06-17 02,Ponnara School,2
2024-06-17 02,Irinchayam,14
2024-06-17 02,Pappanamcode,32
2024-06-17 02,Rcc Thiruvananthapuram,5
2024-06-17 02,Karikkakom Vayanasala,6
2024-06-17 02,Seemamula Mukku,1
2024-06-17 02,Muthalapozhi Palam,1
2024-06-17 02,Vellumannady School,12
2024-06-17 02,Medical College Thiruvananthapuram,62
2024-06-17 02,Kovalam Junction,39
2024-06-17 02,Channakara,13
2024-06-17 02,Venjarammoodu Depot,28
2024-06-17 02,Vazhavilapaalam,3
2024-06-17 02,Thoongampara,13
2024-06-17 02,Kulasekharam,1
2024-06-17 02,Kerala University,19
2024-06-17 02,Kuzhivila,10
2024-06-17 02,Mudavanmugal,6
2024-06-17 02,Vettuthura,3
2024-06-17 02,Sreekaryam Junction,143
2024-06-17 02,Statue,3
2024-06-17 02,Kaniyapuram,79
2024-06-17 02,16th Mile,50
2024-06-17 02,Museum,1
2024-06-17 02,Ookkodu,6
2024-06-17 02,8 Stone Mir,1
2024-06-17 02,Valiyathura,30
2024-06-17 02,Murinjapalam,88
2024-06-17 02,Kesavadasapuram,32
2024-06-17 02,Santhivila,8
2024-06-17 02,Kunnumpuram Junction,2
2024-06-17 02,Chittazha,15
2024-06-17 02,Perumkuzhi,48
2024-06-17 02,Vavarambalam,6
2024-06-17 02,Mannanthala,25
2024-06-17 02,Mangalapuram,40
2024-06-17 02,Nannattukavu,9
2024-06-17 02,Fathima Thumba,2
2024-06-17 02,East Fort Bus Stand,126
2024-06-17 02,Survey Directorate,3
2024-06-17 02,Muttappalam Junction,5
2024-06-17 02,Paruthippara,12
2024-06-17 02,Pothencode,224
2024-06-17 02,Jts Mancha,2
2024-06-17 02,Chalakuzhy,2
2024-06-17 02,Irinchayam Steps,9
2024-06-17 02,Thrikkannapuram,31
2024-06-17 02,Crpf Gate,39
2024-06-17 02,Karamana Co Opetative Bank,8
2024-06-17 02,Neyyattinkara Bus Station,46
2024-06-17 02,Statue Bsnl,53
2024-06-17 02,Pirappancode,7
2024-06-17 02,Vazhamuttom,37
2024-06-17 02,Maithani,10
2024-06-17 02,Murukkumpuzha,55
2024-06-17 02,Kowdiar,17
2024-06-17 02,Enikkara Haritha Market,3
2024-06-17 02,Pattoor Junction,57
2024-06-17 02,Attingal Bus Station,173
2024-06-17 02,Kattakkada,20
2024-06-17 02,Vattappara,94
2024-06-17 02,Moozhi,11
2024-06-17 02,St Andrews,5
2024-06-17 02,Panagod,10
2024-06-17 02,Radio Park Junction,8
2024-06-17 02,Vavara Ambalam,10
2024-06-17 02,Cheru Vettukadu,2
2024-06-17 02,Vazhuthacaud Womens College,2
2024-06-17 02,Kunnapuzha,9
2024-06-17 02,Konkalam Junction,1
2024-06-17 02,Valiyashala Mahadeva Temple,2
2024-06-17 02,Paruthikuzhi,3
2024-06-17 02,Water Tank Pallithura,6
2024-06-17 02,Valliya Kattayikkal,2
2024-06-17 02,Chempoor Junction,2
2024-06-17 02,Puthuveettumele,3
2024-06-17 02,Nettayam,66
2024-06-17 02,Kseb Chakkai,42
2024-06-17 02,Law College Junction Kunnukuzhy,2
2024-06-17 02,Paravankunnu,6
2024-06-17 02,Thampanoor Railway Station,18
2024-06-17 02,Puliyarakkonam,40
2024-06-17 02,Puthukurichy Church,15
2024-06-17 02,Pammathikeezhu,4
2024-06-17 02,Lms Corporation Office,7
2024-06-17 02,Kalliyoor Grama Panchayath Office,44
2024-06-17 02,Kattayikonam,30
2024-06-17 02,Vedivechan Kovil,18
2024-06-17 02,Kuttimoodu,15
2024-06-17 02,Chellamagalam Panjayath,21
2024-06-17 02,Kiliyoor,71
2024-06-17 02,Mamam,26
2024-06-17 02,Kovalam Beach,16
2024-06-17 02,East Fort North Bus Stand,694
2024-06-17 02,Statue Sbi Or Secretariat,413
2024-06-17 02,Kulathoor,48
2024-06-17 02,Pangappara,47
2024-06-17 02,Kudappanakunnu Bank Junction,19
2024-06-17 02,Veli Church,19
2024-06-17 02,Vizhinjam Bus Stand,12
2024-06-17 02,Karipur,6
2024-06-17 02,Kallumoodu,17
2024-06-17 02,Pachaloor Chudukadu Temple,6
2024-06-17 02,Pattom Sut Office,140
2024-06-17 02,Thampanoor Ktdc Chaithram,77
2024-06-17 02,East South Fort Bus Stand,203
2024-06-17 02,Kolichira,11
2024-06-17 02,Chanthavila,6
2024-06-17 02,Vellanchira,20
2024-06-17 02,Kanjirampara Junction,5
2024-06-17 02,Punchakkari,74
2024-06-17 02,Peroorkada Depot,246
2024-06-17 02,Kazhakkoottam,267
2024-06-17 02,Thiruvallam,111
2024-06-17 02,Valiyathura Shangumugam,37
2024-06-17 02,Pachalloor,8
2024-06-17 02,Vellayambalam,37
2024-06-17 02,Karingadamugal,23
2024-06-17 02,Kalliyodu,32
2024-06-17 02,Malamelkunnu,18
2024-06-17 02,Malayam,8
2024-06-17 02,Sk Hospital,1
2024-06-17 02,Aiyroopara,28
2024-06-17 02,Sasthamangalam,8
2024-06-17 02,Anayara,3
2024-06-17 02,Kayalkara,14
2024-06-17 02,Chenkottukonam,45
2024-06-17 02,Karakulam Keltron Junction,8
2024-06-17 02,Athiyanoor,14
2024-06-17 02,Ooruttambalam,17
2024-06-17 02,Nannattukavu A,1
2024-06-17 02,Mettukada,57
2024-06-17 02,Dpi Junction,16
2024-06-17 02,Chempazhanthy,21
2024-06-17 02,Palayam Fine Arts College,53
2024-06-17 02,Museum Public Office Complex,21
2024-06-17 02,Kallayam,29
2024-06-17 02,Pachalloor School,18
2024-06-17 02,Azhikode,13
2024-06-17 02,Vettukadu,25
2024-06-17 02,Panangodu Junction,58
2024-06-17 02,Poonthura Junction,49
2024-06-17 02,Mangalapuram East,26
2024-06-17 02,Nalanchira Main Gate,18
2024-06-17 02,Rotary,17
2024-06-17 02,Chakai,57
2024-06-17 02,Mangattukadavu,1
2024-06-17 02,Kollamkonam,33
2024-06-17 02,J T S Mancha,2
2024-06-17 02,Plamoodu,1
2024-06-17 02,Medical College Bus Stand,8
2024-06-17 02,Madathunada,5
2024-06-17 02,Kattadimukku,16
2024-06-17 02,Killy,4
2024-06-17 02,Anchamkallu,17
2024-06-17 02,Kudappanakunnu,13
2024-06-17 02,Mottamoodu,27
2024-06-17 02,Nedumangad Bus Stand,109
2024-06-17 02,Maruthankuzhi,25
2024-06-17 02,Military Hospital Pangodu,5
2024-06-17 02,Pamamcode,22
2024-06-17 02,Beema Pally,31
2024-06-17 02,Kazhakkoottam Railway Station,31
2024-06-17 02,Mylamoodu,22
2024-06-17 02,World Market,33
2024-06-17 02,Chiramykku,17
2024-06-17 02,Veli Lake,28
2024-06-17 02,Valiyavila,33
2024-06-17 02,Karyavattom University,24
2024-06-17 02,Chirayinkeezhu Bus Stand,39
2024-06-17 02,Kachani,2
2024-06-17 02,Balaramapuram,26
2024-06-17 02,Kuttiyani,24
2024-06-17 02,Punkumood,17
2024-06-17 02,Poundukadavu,15
2024-06-17 02,Thampanoor Rms,6
2024-06-17 02,Murinjapalam Vengode,6
2024-06-17 02,Pmg,47
2024-06-17 02,Nalamkallu,6
