DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-07-10 04,Palathara,2
2024-07-10 04,Kuvacode,1
2024-07-10 04,Irumba,11
2024-07-10 04,Mithrumala,45
2024-07-10 04,Valiyathura,67
2024-07-10 04,Alamcode,20
2024-07-10 04,Vedivechan Kovil,143
2024-07-10 04,Cherappally,8
2024-07-10 04,Maruthankuzhi,131
2024-07-10 04,Aruvikkara Dam,16
2024-07-10 04,Theviyarkunnu School,8
2024-07-10 04,Kalayapurm,7
2024-07-10 04,Chowalloor,17
2024-07-10 04,Nanniyode,72
2024-07-10 04,Cheriyakonni,34
2024-07-10 04,Amaravila Check Post,13
2024-07-10 04,Powdikonam,10
2024-07-10 04,Postoffice Junction Parassala,138
2024-07-10 04,Kseb Chakkai,95
2024-07-10 04,Chenkavila Junction,86
2024-07-10 04,Moongodu,16
2024-07-10 04,Sn Nagar,155
2024-07-10 04,Venganoor,144
2024-07-10 04,Chempoor Junction,12
2024-07-10 04,Avanavanchery,6
2024-07-10 04,Thampanoor-railway Station,46
2024-07-10 04,Punnakkamugal,4
2024-07-10 04,Kiliyoor,49
2024-07-10 04,Kerala University,46
2024-07-10 04,East Fort Bus Stand,484
2024-07-10 04,Kanjirampara,202
2024-07-10 04,Venkulam,28
2024-07-10 04,Kuravankuzhy,2
2024-07-10 04,Vaduvothu Temple,4
2024-07-10 04,Vamanapuram Phc,43
2024-07-10 04,Parakkottukuzhy,5
2024-07-10 04,Attukal Temple,3
2024-07-10 04,Plamoodu,5
2024-07-10 04,Uchakkada,196
2024-07-10 04,Vellarada Ksrtc Depot,141
2024-07-10 04,Nettirachira,29
2024-07-10 04,Ambalam,22
2024-07-10 04,Ptp Nagar,4
2024-07-10 04,Perumathura,20
2024-07-10 04,Kalliyoor Grama Panchayath Office,59
2024-07-10 04,Shangumukham Beach,72
2024-07-10 04,Murukkumpuzha,38
2024-07-10 04,Dpi,12
2024-07-10 04,Ambalamukku,23
2024-07-10 04,Jts Mancha,33
2024-07-10 04,Mangalapuram East,29
2024-07-10 04,Nemom,222
2024-07-10 04,Pirappankode,7
2024-07-10 04,Chadayamangalam Bus Stand,46
2024-07-10 04,Irinchayam Steps,37
2024-07-10 04,Poundukadavu,12
2024-07-10 04,Perumkadavila,27
2024-07-10 04,Vikas Bhavan Depot,3
2024-07-10 04,Post Office Manivila,5
2024-07-10 04,Vellayambalam Elankim Devi,64
2024-07-10 04,World Market,106
2024-07-10 04,Thozhukkal,42
2024-07-10 04,Mangalapuram,167
2024-07-10 04,Poovar Bus Stand,313
2024-07-10 04,Kaliyakkavilai Bus Stand,232
2024-07-10 04,Water Tank Pallithura,5
2024-07-10 04,East Fort South Bus Stand,664
2024-07-10 04,Kovalam Junction,78
2024-07-10 04,Mukkola,130
2024-07-10 04,Mannanthala,242
2024-07-10 04,Ootukuzhi,24
2024-07-10 04,Aruvippuram Junction,8
2024-07-10 04,Neyyattinkara Bus Station,801
2024-07-10 04,Kanakkuzhi,14
2024-07-10 04,Fort Hospital,6
2024-07-10 04,Charummoodu,92
2024-07-10 04,Poovachel,5
2024-07-10 04,Ambalathinkara Palli,1
2024-07-10 04,Panchayat Well,1
2024-07-10 04,Kaneettuvila Temple,4
2024-07-10 04,Koduganoor,4
2024-07-10 04,Kappikadu,11
2024-07-10 04,Pullamparapaalam,4
2024-07-10 04,Vattiyoorkavu,6
2024-07-10 04,Kunnathukal,2
2024-07-10 04,Puthuveettumele,2
2024-07-10 04,Pezhumoodu,11
2024-07-10 04,Konchiravila Temple,9
2024-07-10 04,Andoorkonam Hospital,2
2024-07-10 04,Civil Sts,9
2024-07-10 04,Kodankara,6
2024-07-10 04,Mulakkalathukavu,1
2024-07-10 04,Irumpa,13
2024-07-10 04,Porunthamon,26
2024-07-10 04,Balarampuram,6
2024-07-10 04,Kallar,12
2024-07-10 04,Saraswathy Vidyalaya School,6
2024-07-10 04,Vavara Ambalam,5
2024-07-10 04,Jilla Krishi Thottam,5
2024-07-10 04,Venjaramood,13
2024-07-10 04,Kottakkakam,1
2024-07-10 04,Cvr Puram,11
2024-07-10 04,Muramel,7
2024-07-10 04,Technopark Back Gate,1
2024-07-10 04,Kilimanoor,4
2024-07-10 04,Panangode,7
2024-07-10 04,Chayam,2
2024-07-10 04,Neeramankra,5
2024-07-10 04,Vazhayila Paalam,3
2024-07-10 04,Kudayal,2
2024-07-10 04,Keraladithyapuram,10
2024-07-10 04,Muttada St Joseph School,1
2024-07-10 04,Malamelkunnu,18
2024-07-10 04,Karimankode,4
2024-07-10 04,Agrifarm,14
2024-07-10 04,Civil Station Gate,1
2024-07-10 04,Pwodeesyaram Society Muku,5
2024-07-10 04,Vanchiyoor,3
2024-07-10 04,Amaravila,11
2024-07-10 04,Nalamkallu,7
2024-07-10 04,Kaithakkadu,12
2024-07-10 04,Vazhayila Pally,1
2024-07-10 04,Velankonam,2
2024-07-10 04,Kannampally,2
2024-07-10 04,Pachaloor Chudukadu Temple,15
2024-07-10 04,Nedumangad Hospital Junction,28
2024-07-10 04,Aniyoor,2
2024-07-10 04,Mannamkonam,7
2024-07-10 04,Kulavupara,15
2024-07-10 04,Thempamoodu,6
2024-07-10 04,Erayancode,3
2024-07-10 04,Gandhismarakam,4
2024-07-10 04,Urban P H C Muttada,1
2024-07-10 04,Puthukurichi Post Office,5
2024-07-10 04,Pattara,6
2024-07-10 04,Karikkakom Temple,7
2024-07-10 04,Ponnamchund,5
2024-07-10 04,Ulloor A,18
2024-07-10 04,Mananthala,26
2024-07-10 04,Kulappada,1
2024-07-10 04,Karamana Prs,1
2024-07-10 04,Peroorkkada,4
2024-07-10 04,Panachamoode,2
2024-07-10 04,Parottukonam,4
2024-07-10 04,Pidaram Junction,2
2024-07-10 04,Machel Temple,2
2024-07-10 04,Nemam,11
2024-07-10 04,Irinchayam,4
2024-07-10 04,Kudappanakunnu Civil Station Jn,4
2024-07-10 04,Ponnara Bridge,12
2024-07-10 04,Venjarammooduu,20
2024-07-10 04,Koovakaad,4
2024-07-10 04,Karumom Vishnu Temple,1
2024-07-10 04,Mangattukonam,5
2024-07-10 04,J T S Mancha,4
2024-07-10 04,Statue,40
2024-07-10 04,Kovalam Jn,4
2024-07-10 04,Pakaloor,2
2024-07-10 04,Sasthavattom,5
2024-07-10 04,Gandhipuram,20
2024-07-10 04,Kulathupuzha,14
2024-07-10 04,Gramattumukku,1
2024-07-10 04,Maruthamala Post Office,8
2024-07-10 04,Oottukuzhi,6
2024-07-10 04,Karatte 1,1
2024-07-10 04,Channakara,4
2024-07-10 04,Thottakkade,1
2024-07-10 04,Pothancode Comparative Bank,1
2024-07-10 04,Thumpamanthody,2
2024-07-10 04,Chettachal,5
2024-07-10 04,Nagaroor,6
2024-07-10 04,Derppakkadu,1
2024-07-10 04,Oruvamoola Kattayijonam Palam,4
2024-07-10 04,Palayam,1
2024-07-10 04,Olathanni Junction,2
2024-07-10 04,10th Mile,1
2024-07-10 04,Vellarada,25
2024-07-10 04,Madhapuram Crasher,2
2024-07-10 04,Pallivila,2
2024-07-10 04,Pappanamcodu,9
2024-07-10 04,Mannammoola Palam,1
2024-07-10 04,Karakulam Panchayathvoffice,3
2024-07-10 04,Kuravankonam,2
2024-07-10 04,Vedivechankovil,4
2024-07-10 04,Mulayara Junction,1
2024-07-10 04,Karipur,2
2024-07-10 04,Vpm Phc,5
2024-07-10 04,Timbr Depot,1
2024-07-10 04,Thiruvallam,306
2024-07-10 04,Chulliumanoor,6
2024-07-10 04,Kallayam,57
2024-07-10 04,Nettayam,186
2024-07-10 04,Vandannur,63
2024-07-10 04,Pangode,3
2024-07-10 04,Eruthavoor,30
2024-07-10 04,Anchuthengu,32
2024-07-10 04,Cheru Vettukadu,5
2024-07-10 04,Mele Aramthanam,20
2024-07-10 04,Venkavila Junction,17
2024-07-10 04,Oottuauzhy,13
2024-07-10 04,Thampanoor,48
2024-07-10 04,Mangattukadavu,20
2024-07-10 04,Dhanuvachapuram Iti,37
2024-07-10 04,Udiyankulangara,86
2024-07-10 04,Peroorkada Depot,391
2024-07-10 04,Pallimukku,54
2024-07-10 04,Maruthoorkadavu,61
2024-07-10 04,Kochupally,82
2024-07-10 04,Paruthikkuzhy,34
2024-07-10 04,Vembayam,169
2024-07-10 04,Thottumukku,27
2024-07-10 04,East Fort,54
2024-07-10 04,Kollamkonam,111
2024-07-10 04,8 Stone Mir,1
2024-07-10 04,Vamanapuram,11
2024-07-10 04,Rotary,100
2024-07-10 04,Kattakada,21
2024-07-10 04,Karamana,1
2024-07-10 04,Kalikkavila,12
2024-07-10 04,Uriyacode,29
2024-07-10 04,Block Number 3,3
2024-07-10 04,Ksrtc Bus Stand Kilimanoor,87
2024-07-10 04,Maithani,23
2024-07-10 04,Mulayara,27
2024-07-10 04,Vavarambalam,18
2024-07-10 04,Palayam Bakery Junction,3
2024-07-10 04,Madathikonam,23
2024-07-10 04,Parassalla,1
2024-07-10 04,Thaliyil Temple,3
2024-07-10 04,Pezhummoodu,6
2024-07-10 04,Kundamoozhi,46
2024-07-10 04,Rcc Thiruvananthapuram,17
2024-07-10 04,Mandapathinkadavu,35
2024-07-10 04,Aryanadu,222
2024-07-10 04,Changa Junction,10
2024-07-10 04,Kumari Chantha,3
2024-07-10 04,Jagathy,44
2024-07-10 04,Chemmarathumukku,5
2024-07-10 04,Koothali,10
2024-07-10 04,Panavoor,10
2024-07-10 04,Devaswom Board,2
2024-07-10 04,Peyad,112
2024-07-10 04,Thoongampara,68
2024-07-10 04,Pettah Pallimukku,18
2024-07-10 04,Kseb Junction,11
2024-07-10 04,Marangad,2
2024-07-10 04,Chemboor,32
2024-07-10 04,10th Stone,5
2024-07-10 04,Kudapanakunnu,3
2024-07-10 04,East Fort North Bus Stand,1116
2024-07-10 04,Kumarichantha,75
2024-07-10 04,Manivila,6
2024-07-10 04,Valiyavila,270
2024-07-10 04,Athiyanoor,115
2024-07-10 04,Aruviyod,2
2024-07-10 04,Keezharoor,22
2024-07-10 04,Shangumukham,62
2024-07-10 04,Thiruvallom School,12
2024-07-10 04,Kochuveli,10
2024-07-10 04,Theviyode,18
2024-07-10 04,Kachani Junction,113
2024-07-10 04,Kallikadu A,40
2024-07-10 04,Pamamcode,27
2024-07-10 04,Bakery Junction,1
2024-07-10 04,Aduvalli Palam,24
2024-07-10 04,Chullimanoor,88
2024-07-10 04,Puthiyathura Junction,86
2024-07-10 04,Killy,15
2024-07-10 04,Kottamukal,35
2024-07-10 04,Kanjirampara Junction,31
2024-07-10 04,Thakaraparambu,3
2024-07-10 04,Mundela,32
2024-07-10 04,Seemamulamukku,53
2024-07-10 04,East South Fort Bus Stand,319
2024-07-10 04,Ambalathara,18
2024-07-10 04,Konchira,29
2024-07-10 04,Njadoorkonam,94
2024-07-10 04,Pammathikeezhu,6
2024-07-10 04,Pallinada Vattapara,16
2024-07-10 04,Kudappanamoodu,7
2024-07-10 04,Thampanoor Ktdc Chaithram,243
2024-07-10 04,Vithura Bus Station,26
2024-07-10 04,Punnakkulam,1
2024-07-10 04,Pachalloor School,101
2024-07-10 04,Perekonam,7
2024-07-10 04,Vayalikada,87
2024-07-10 04,Mangalackal,9
2024-07-10 04,Edavacode,12
2024-07-10 04,Chappath,72
2024-07-10 04,East Fort South Stand 2,14
2024-07-10 04,Valiyarathala,41
2024-07-10 04,Ayoor,50
2024-07-10 04,Vellanchira,28
2024-07-10 04,Palayam Fine Arts College,119
2024-07-10 04,Arappura,7
2024-07-10 04,Karakulam Panchayath,46
2024-07-10 04,Pezhummoodu Junction,21
2024-07-10 04,Makky,9
2024-07-10 04,Poovar Junction,78
2024-07-10 04,Malamugal,16
2024-07-10 04,Vandithadam,139
2024-07-10 04,Puthiyathura,13
2024-07-10 04,Melamcode,10
2024-07-10 04,Mukkolakkal,7
2024-07-10 04,Paraniyam,65
2024-07-10 04,Kuriyode,7
2024-07-10 04,6th Mile,5
2024-07-10 04,Aatukal Ups,7
2024-07-10 04,Chanthavila,59
2024-07-10 04,Pangappara,129
2024-07-10 04,Pattoor,106
2024-07-10 04,Venjarammoodu,18
2024-07-10 04,Sasthamangalam,11
2024-07-10 04,Vithura Jersey Farm,9
2024-07-10 04,Pappanamcode,192
2024-07-10 04,Karakulam,7
2024-07-10 04,Beema Pally,51
2024-07-10 04,Ks Road Kovalam Junction,31
2024-07-10 04,Vithura Kalung Junction,88
2024-07-10 04,Pettah Railway Station,125
2024-07-10 04,Vazhamuttom,63
2024-07-10 04,Madhupalam,32
2024-07-10 04,Pulinkudy,68
2024-07-10 04,Elavupalam,17
2024-07-10 04,Ooruttambalam,67
2024-07-10 04,Cheriyakolla,44
2024-07-10 04,Ottasekharamangalam,40
2024-07-10 04,Malayam,29
2024-07-10 04,Puthanpalam,59
2024-07-10 04,Pmg,98
2024-07-10 04,Korani Junction,97
2024-07-10 04,Paruthippara,10
2024-07-10 04,Kodunganoor,51
2024-07-10 04,St Andrews,7
2024-07-10 04,Nilamel,70
2024-07-10 04,Lms Corporation Office,37
2024-07-10 04,Poonthura Junction,46
2024-07-10 04,Thattathumala,33
2024-07-10 04,Kuttichal,71
2024-07-10 04,Civil Station Kudappanakunnu,13
2024-07-10 04,Kumarapuram,45
2024-07-10 04,Bhagavathipuram,7
2024-07-10 04,Vyasa Vidhyalayam Karakonam,15
2024-07-10 04,Karette,167
2024-07-10 04,Nalanchira,3
2024-07-10 04,Kayalkara,34
2024-07-10 04,Aryanad,26
2024-07-10 04,Karakulam Post,7
2024-07-10 04,Aanad,8
2024-07-10 04,Murukkumon,14
2024-07-10 04,Kalankavu Chappath,5
2024-07-10 04,Mottamoodu,30
2024-07-10 04,Kuthirakalam Junction,4
2024-07-10 04,Vettuthura,14
2024-07-10 04,Thampanoor Main Bus Stand,1972
2024-07-10 04,Poothura Palli,7
2024-07-10 04,Mettukada,123
2024-07-10 04,Dpi Junction,53
2024-07-10 04,Ulloor,404
2024-07-10 04,Erayamcode Junction,29
2024-07-10 04,Kallumoodu,40
2024-07-10 04,Chekkalamukku,1
2024-07-10 04,Madathara,30
2024-07-10 04,Poovanathin Moodu,14
2024-07-10 04,Arumanior Junction,4
2024-07-10 04,Kallara Bus Stand,262
2024-07-10 04,Aiyroopara,31
2024-07-10 04,6th Stone Vazhayila,74
2024-07-10 04,Neyattinkara,28
2024-07-10 04,Anthiyoorkonam,18
2024-07-10 04,Punnamoodu,23
2024-07-10 04,Civil Station Junction Kudappanakunnu,33
2024-07-10 04,Sainik School,24
2024-07-10 04,Maranalloor,38
2024-07-10 04,Veli Church,13
2024-07-10 04,Mannaram,21
2024-07-10 04,Nilamamoodu,61
2024-07-10 04,Perumkuzhi,50
2024-07-10 04,Kesavadasapuram,37
2024-07-10 04,Eettimmodu,27
2024-07-10 04,Statue Sbi,719
2024-07-10 04,Sree Karyam,81
2024-07-10 04,Vazhuthacaud Kalabhavan Theatre,4
2024-07-10 04,Kochuveli Railway Station,41
2024-07-10 04,Paippinmoodu,45
2024-07-10 04,Aruvattukonam Point,11
2024-07-10 04,Karikkakom Vayanasala,6
2024-07-10 04,Museum Public Office Complex,29
2024-07-10 04,Kakkamoola,10
2024-07-10 04,Malayinkeezh,40
2024-07-10 04,Plavila,11
2024-07-10 04,Palukal,37
2024-07-10 04,Oorambu,145
2024-07-10 04,Medical College Bus Stand,109
2024-07-10 04,Peroorkada,141
2024-07-10 04,Nedumangad,75
2024-07-10 04,Sreekaryam Junction,300
2024-07-10 04,Mangalathukonam,27
2024-07-10 04,Medical College Sat,6
2024-07-10 04,Kaniyapuram,245
2024-07-10 04,Kazhakkoottam,785
2024-07-10 04,Kuriyodu,31
2024-07-10 04,8th Stone,50
2024-07-10 04,Aryancode,19
2024-07-10 04,Pattom Sut Office,434
2024-07-10 04,Mylom,3
2024-07-10 04,Survey Directorate,3
2024-07-10 04,Vettayil School,2
2024-07-10 04,Karakulam Panchayath Office,16
2024-07-10 04,Kuriyathi,6
2024-07-10 04,Pazhayakada Junction,17
2024-07-10 04,Aliyeltharatta,1
2024-07-10 04,Valiyathura Shangumugam,57
2024-07-10 04,Azhimala Temple,5
2024-07-10 04,Kudappanakunnu Bank Junction,37
2024-07-10 04,Perunelli,9
2024-07-10 04,Kottarakkari,22
2024-07-10 04,Pettah Pallimukku Junction,56
2024-07-10 04,Puliyarakkonam,46
2024-07-10 04,Kuzhivila,74
2024-07-10 04,Valliya Kattayikkal,9
2024-07-10 04,Koliyacode,58
2024-07-10 04,Madathara Bus Stand,22
2024-07-10 04,Kalliyodu,18
2024-07-10 04,Kowdiar,63
2024-07-10 04,Kattakkada,643
2024-07-10 04,Pullanivila,16
2024-07-10 04,Kulathoor,87
2024-07-10 04,Vazhavilapaalam,16
2024-07-10 04,Cheeranikkara,15
2024-07-10 04,Pottanchira,43
2024-07-10 04,Thattammukku,20
2024-07-10 04,Kuzhivettanvila,32
2024-07-10 04,Chellamagalam Panjayath,70
2024-07-10 04,Koithoorkonam,15
2024-07-10 04,Kuttiyani,32
2024-07-10 04,Vettinadu,38
2024-07-10 04,Thekkada Junction,37
2024-07-10 04,Attingal Bus Station,462
2024-07-10 04,Radio Station Monvila,81
2024-07-10 04,Anappara,18
2024-07-10 04,Government Polytechnic College,10
2024-07-10 04,Chippnchira,2
2024-07-10 04,Narikkallu Church,7
2024-07-10 04,6th Stone,10
2024-07-10 04,Nannattukavu A,1
2024-07-10 04,Medical College Op,2
2024-07-10 04,Medical College Thiruvananthapuram,35
2024-07-10 04,Kathiruvila,2
2024-07-10 04,26th Stone Kallar,19
2024-07-10 04,Kamuginkodu,1
2024-07-10 04,8th Mile,4
2024-07-10 04,Iqbal College,5
2024-07-10 04,Venkolla,4
2024-07-10 04,Valiyathura Iti,9
2024-07-10 04,Kunnathukal Hospital Or Kattachalvila,4
2024-07-10 04,Vellayabalam,1
2024-07-10 04,Ayira School,8
2024-07-10 04,Eesawaravilasam,2
2024-07-10 04,Puthan Pally,2
2024-07-10 04,Pottanpara,2
2024-07-10 04,Pattankulichapara,3
2024-07-10 04,Eeyakod,22
2024-07-10 04,Mannarakonam,1
2024-07-10 04,Muthalapozhi,8
2024-07-10 04,Kappam Vila,5
2024-07-10 04,Kavinpuram,6
2024-07-10 04,Kovakode,3
2024-07-10 04,Kannannur,3
2024-07-10 04,Konniyoor,5
2024-07-10 04,Lps School Thengumcode,15
2024-07-10 04,Chozhiyakode,11
2024-07-10 04,Anandeshwaram,1
2024-07-10 04,Manacaud,2
2024-07-10 04,Mangodu Temple,3
2024-07-10 04,Koottappara,1
2024-07-10 04,Vellumannady Palam,7
2024-07-10 04,Concordia Lutheran High School,1
2024-07-10 04,Agricultural College Poonkulam,53
2024-07-10 04,Kalankavu,8
2024-07-10 04,Pangodu,5
2024-07-10 04,Palayam Saphalyam,1
2024-07-10 04,Thengumcode,23
2024-07-10 04,Pappanamcode Ksrtc Depot,2
2024-07-10 04,Navayikkulam Temple,8
2024-07-10 04,Chilanthikuzhy,4
2024-07-10 04,Mannamthala,2
2024-07-10 04,School Junction Anapetty,6
2024-07-10 04,Pachalloor,7
2024-07-10 04,Muttada,6
2024-07-10 04,Meenakal,20
2024-07-10 04,Kulangarakonam,4
2024-07-10 04,Neyyattinkara,16
2024-07-10 04,Oonnampara,1
2024-07-10 04,Narmadha Toll Junction,4
2024-07-10 04,Niramankara,5
2024-07-10 04,Navacode Maranallur,14
2024-07-10 04,Muthalapozhi Palam,1
2024-07-10 04,Mangalakkal,5
2024-07-10 04,Thennoor,8
2024-07-10 04,Beemapalli Back,6
2024-07-10 04,Vinobanikethan,16
2024-07-10 04,Pettah,3
2024-07-10 04,Ozhukupara,9
2024-07-10 04,Thachottukavu,16
2024-07-10 04,Manavary,21
2024-07-10 04,Mayam,14
2024-07-10 04,Chiramukku,6
2024-07-10 04,Panthalakkod,1
2024-07-10 04,Puvachal,5
2024-07-10 04,Nedumangadu,4
2024-07-10 04,Mannamoola,2
2024-07-10 04,Ooroottukala Temple,1
2024-07-10 04,6th Ston,9
2024-07-10 04,Kuruvadu,3
2024-07-10 04,Vazhuthacaud Womens College,5
2024-07-10 04,Manchavilakom School,1
2024-07-10 04,Vadasserikonam,1
2024-07-10 04,Law College Junction Kunnukuzhy,6
2024-07-10 04,Kattilakuzhy,13
2024-07-10 04,Madrasmukku,3
2024-07-10 04,Pallichal,2
2024-07-10 04,Moonnanakuzhi,6
2024-07-10 04,Mailamoodu,6
2024-07-10 04,Fci,1
2024-07-10 04,Mudavanmugal,1
2024-07-10 04,Easwara Vilasam Cotton Hill,2
2024-07-10 04,Balaji Nagar,1
2024-07-10 04,Keezhaikonam,1
2024-07-10 04,Vazhuthacaud,2
2024-07-10 04,Thampanoor Rms,7
2024-07-10 04,Njekkad,1
2024-07-10 03,Vellaikadavu,97
2024-07-10 03,Thettimoodu,13
2024-07-10 03,Vithura Bus Stand,5
2024-07-10 03,Kochuveli Railway Station,22
2024-07-10 03,Kaniyapuram,305
2024-07-10 03,Thekkada Junction,59
2024-07-10 03,Vinoba Niketan,10
2024-07-10 03,Kuttiyani Lps,17
2024-07-10 03,Vellanchira,35
2024-07-10 03,Uthayagiri,1
2024-07-10 03,Chekkalamukku,3
2024-07-10 03,Kallikadu A,38
2024-07-10 03,Daly,4
2024-07-10 03,Sn Nagar,240
2024-07-10 03,Kalankavu Chappath,30
2024-07-10 03,Sasthavattom,24
2024-07-10 03,8th Mile,15
2024-07-10 03,Mulluvengamood,60
2024-07-10 03,Erappukuzhi,2
2024-07-10 03,Mandapathinkadavu,29
2024-07-10 03,16th Mile,118
2024-07-10 03,Murukkumpuzha,124
2024-07-10 03,10th Stone Patham Kallu,81
2024-07-10 03,Irumpa,30
2024-07-10 03,Rcc Thiruvananthapuram,21
2024-07-10 03,Paraniyam,72
2024-07-10 03,Vithura Bus Station,30
2024-07-10 03,Puthukurichy Church,24
2024-07-10 03,Anayara,36
2024-07-10 03,Melamcode,35
2024-07-10 03,Chittoor,13
2024-07-10 03,Nalanchira,15
2024-07-10 03,Pallinada Vattapara,2
2024-07-10 03,Mannaram,34
2024-07-10 03,Changa Junction,28
2024-07-10 03,Karyavattom,26
2024-07-10 03,Ganga Nagar,13
2024-07-10 03,Sreekaryam Junction,427
2024-07-10 03,Kavinpuram,49
2024-07-10 03,Meenakal,32
2024-07-10 03,Perumkadavila,57
2024-07-10 03,Vavara Ambalam,7
2024-07-10 03,Thannimoodu,158
2024-07-10 03,Karakulam Palam,99
2024-07-10 03,Lms Corporation Office,35
2024-07-10 03,Velavoor,57
2024-07-10 03,Kuravankonam,3
2024-07-10 03,Veli Lake,36
2024-07-10 03,Puthanpalam,113
2024-07-10 03,Ambalamukku,62
2024-07-10 03,Kutttapara Kalung,12
2024-07-10 03,Pattom,8
2024-07-10 03,Vizhinjam Junction,3
2024-07-10 03,Nettirachira,72
2024-07-10 03,Peyad,160
2024-07-10 03,Nedumangadu,11
2024-07-10 03,Panchayat Well,40
2024-07-10 03,Thennor,1
2024-07-10 03,Venjarammoodu Depot,980
2024-07-10 03,Kallambalam,10
2024-07-10 03,Athiyanoor,179
2024-07-10 03,Changa,1
2024-07-10 03,Palode,212
2024-07-10 03,Konniyoor Junction,71
2024-07-10 03,Thampanoor,214
2024-07-10 03,Palayam,3
2024-07-10 03,Pachira,5
2024-07-10 03,Karippoor Temple,4
2024-07-10 03,Vithura Kalung,12
2024-07-10 03,Vizhinjam Harbour,40
2024-07-10 03,10th Stone,16
2024-07-10 03,Paruthikuzhi,30
2024-07-10 03,Uriyacode Junction,43
2024-07-10 03,Medical College Thiruvananthapuram,78
2024-07-10 03,Marangad,16
2024-07-10 03,Thoongampara,46
2024-07-10 03,Kuttichal,97
2024-07-10 03,Kamukincode,3
2024-07-10 03,6th Stone Vazhayila,90
2024-07-10 03,Cheriyakonni,34
2024-07-10 03,Chemparatthivila,22
2024-07-10 03,Irinchayam Market Junction,2
2024-07-10 03,Cvr Puram,12
2024-07-10 03,Kattayikonam,175
2024-07-10 03,Aryancode,30
2024-07-10 03,Mangalapuram East,46
2024-07-10 03,Pullanivila,5
2024-07-10 03,Aruvikkara Hs,19
2024-07-10 03,Pattom Sut Office,508
2024-07-10 03,Nediyavengadu,15
2024-07-10 03,Vellayambalam Elankim Devi,74
2024-07-10 03,Malayam,77
2024-07-10 03,Kadakkal,23
2024-07-10 03,Menamkulam,2
2024-07-10 03,Chappathu,18
2024-07-10 03,Palachira,1
2024-07-10 03,Civil Station Kudappanakunnu,22
2024-07-10 03,Vjd,13
2024-07-10 03,Seemamula Mukku,3
2024-07-10 03,Oruvathilkotta,28
2024-07-10 03,Kadinamkulam,105
2024-07-10 03,Ulloor,396
2024-07-10 03,Panangodu Junction,118
2024-07-10 03,Statue,56
2024-07-10 03,Concordia Lutheran High School,19
2024-07-10 03,Mamam,52
2024-07-10 03,Dpi Junction,32
2024-07-10 03,Kesavadasapuram,57
2024-07-10 03,Nalanchira Main Gate,129
2024-07-10 03,Channakara,16
2024-07-10 03,Arumanior Junction,91
2024-07-10 03,Porunthamon,38
2024-07-10 03,Pirappancode,61
2024-07-10 03,Aruvippuram,20
2024-07-10 03,Perekonam,28
2024-07-10 03,Alamcode,17
2024-07-10 03,Nilamamoodu,126
2024-07-10 03,Kattakkada,523
2024-07-10 03,Ayoor,90
2024-07-10 03,Madathunada,32
2024-07-10 03,Mangalapuram,143
2024-07-10 03,Valiyathura Shangumugam,89
2024-07-10 03,Dhanuvachapuram Iti,33
2024-07-10 03,Killy,4
2024-07-10 03,Eruthavoor,15
2024-07-10 03,Pettah Pallimukku,6
2024-07-10 03,Pakaloor,8
2024-07-10 03,Panachamoodu,121
2024-07-10 03,Karikkarathala,14
2024-07-10 03,Vellanad Bus Stand,247
2024-07-10 03,Pazhinji Para,4
2024-07-10 03,Fathima Thumba,16
2024-07-10 03,Sankaramugham School,41
2024-07-10 03,Chadayamangalam Bus Stand,69
2024-07-10 03,Nellanadu,22
2024-07-10 03,Kathiruvila,14
2024-07-10 03,Madhupalam,27
2024-07-10 03,Pammathinkeezhu,27
2024-07-10 03,Pachalloor,43
2024-07-10 03,Civil Station Junction Kudappanakunnu,38
2024-07-10 03,Pappanamcode,312
2024-07-10 03,Chemboor,46
2024-07-10 03,Aaanakuzhi,4
2024-07-10 03,Sainik School,47
2024-07-10 03,Enchappuri,17
2024-07-10 03,Pmg,103
2024-07-10 03,Padinjattumukku,20
2024-07-10 03,Sreenarayanapuram,39
2024-07-10 03,Peroorkkada,11
2024-07-10 03,8th Stone,46
2024-07-10 03,Keraladithyapuram,6
2024-07-10 03,Thinavila,5
2024-07-10 03,Ponnara School,4
2024-07-10 03,Vizhinjam Bus Stand,495
2024-07-10 03,Kaithode,10
2024-07-10 03,Kovalam Beach,83
2024-07-10 03,Pettah Kepco,1
2024-07-10 03,Kattakkal,1
2024-07-10 03,Thampanoor Ktdc Chaithram,247
2024-07-10 03,Maruthoor,19
2024-07-10 03,Kuttimoodu,117
2024-07-10 03,Thundathil Junction,2
2024-07-10 03,Peringammala Market Junction,30
2024-07-10 03,Pullamparapaalam,6
2024-07-10 03,Thumbodu,14
2024-07-10 03,Kiliyoor,105
2024-07-10 03,Malamelkunnu,44
2024-07-10 03,Dpi,26
2024-07-10 03,Kazhakkoottam Railway Station,93
2024-07-10 03,World Market,119
2024-07-10 03,Mulayara,39
2024-07-10 03,Kallara Bus Stand,241
2024-07-10 03,Mudavanmugal,25
2024-07-10 03,Korani Junction,113
2024-07-10 03,Bhoothamadakki,7
2024-07-10 03,Keezhayikonam,40
2024-07-10 03,Anthiyoorkonam,10
2024-07-10 03,Kurinjilakkadu,29
2024-07-10 03,Pattoor Junction,237
2024-07-10 03,Karakulam Panchayath Office,8
2024-07-10 03,Mayalathukonam,15
